set,numero,lingua,url_carta,url_immagine,url_immagine_grande
SSP,230,en,https://limitlesstcg.com/cards/en/SSP/230,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_230_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_230_R_EN_LG.png
SSP,231,en,https://limitlesstcg.com/cards/en/SSP/231,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_231_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_231_R_EN_LG.png
SSP,232,en,https://limitlesstcg.com/cards/en/SSP/232,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_232_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_232_R_EN_LG.png
SSP,233,en,https://limitlesstcg.com/cards/en/SSP/233,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_233_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_233_R_EN_LG.png
SSP,234,en,https://limitlesstcg.com/cards/en/SSP/234,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_234_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_234_R_EN_LG.png
SSP,235,en,https://limitlesstcg.com/cards/en/SSP/235,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_235_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_235_R_EN_LG.png
SSP,243,en,https://limitlesstcg.com/cards/en/SSP/243,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_243_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_243_R_EN_LG.png
SSP,244,en,https://limitlesstcg.com/cards/en/SSP/244,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_244_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_244_R_EN_LG.png
SSP,245,en,https://limitlesstcg.com/cards/en/SSP/245,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_245_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_245_R_EN_LG.png
SSP,246,en,https://limitlesstcg.com/cards/en/SSP/246,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_246_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SSP/SSP_246_R_EN_LG.png
SCR,163,en,https://limitlesstcg.com/cards/en/SCR/163,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_163_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_163_R_EN_LG.png
SCR,164,en,https://limitlesstcg.com/cards/en/SCR/164,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_164_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_164_R_EN_LG.png
SCR,165,en,https://limitlesstcg.com/cards/en/SCR/165,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_165_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_165_R_EN_LG.png
SCR,166,en,https://limitlesstcg.com/cards/en/SCR/166,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_166_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_166_R_EN_LG.png
SCR,171,en,https://limitlesstcg.com/cards/en/SCR/171,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_171_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_171_R_EN_LG.png
SCR,172,en,https://limitlesstcg.com/cards/en/SCR/172,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_172_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SCR/SCR_172_R_EN_LG.png
SFA,86,en,https://limitlesstcg.com/cards/en/SFA/86,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_086_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_086_R_EN_LG.png
SFA,87,en,https://limitlesstcg.com/cards/en/SFA/87,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_087_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_087_R_EN_LG.png
SFA,88,en,https://limitlesstcg.com/cards/en/SFA/88,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_088_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_088_R_EN_LG.png
SFA,89,en,https://limitlesstcg.com/cards/en/SFA/89,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_089_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_089_R_EN_LG.png
SFA,94,en,https://limitlesstcg.com/cards/en/SFA/94,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_094_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SFA/SFA_094_R_EN_LG.png
TWM,203,en,https://limitlesstcg.com/cards/en/TWM/203,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_203_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_203_R_EN_LG.png
TWM,204,en,https://limitlesstcg.com/cards/en/TWM/204,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_204_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_204_R_EN_LG.png
TWM,205,en,https://limitlesstcg.com/cards/en/TWM/205,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_205_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_205_R_EN_LG.png
TWM,206,en,https://limitlesstcg.com/cards/en/TWM/206,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_206_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_206_R_EN_LG.png
TWM,207,en,https://limitlesstcg.com/cards/en/TWM/207,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_207_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_207_R_EN_LG.png
TWM,208,en,https://limitlesstcg.com/cards/en/TWM/208,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_208_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_208_R_EN_LG.png
TWM,209,en,https://limitlesstcg.com/cards/en/TWM/209,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_209_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_209_R_EN_LG.png
TWM,217,en,https://limitlesstcg.com/cards/en/TWM/217,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_217_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_217_R_EN_LG.png
TWM,218,en,https://limitlesstcg.com/cards/en/TWM/218,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_218_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_218_R_EN_LG.png
TWM,219,en,https://limitlesstcg.com/cards/en/TWM/219,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_219_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_219_R_EN_LG.png
TWM,220,en,https://limitlesstcg.com/cards/en/TWM/220,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_220_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TWM/TWM_220_R_EN_LG.png
TEF,197,en,https://limitlesstcg.com/cards/en/TEF/197,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_197_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_197_R_EN_LG.png
TEF,198,en,https://limitlesstcg.com/cards/en/TEF/198,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_198_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_198_R_EN_LG.png
TEF,199,en,https://limitlesstcg.com/cards/en/TEF/199,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_199_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_199_R_EN_LG.png
TEF,200,en,https://limitlesstcg.com/cards/en/TEF/200,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_200_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_200_R_EN_LG.png
TEF,201,en,https://limitlesstcg.com/cards/en/TEF/201,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_201_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_201_R_EN_LG.png
TEF,202,en,https://limitlesstcg.com/cards/en/TEF/202,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_202_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_202_R_EN_LG.png
TEF,209,en,https://limitlesstcg.com/cards/en/TEF/209,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_209_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_209_R_EN_LG.png
TEF,210,en,https://limitlesstcg.com/cards/en/TEF/210,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_210_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_210_R_EN_LG.png
TEF,211,en,https://limitlesstcg.com/cards/en/TEF/211,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_211_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_211_R_EN_LG.png
TEF,212,en,https://limitlesstcg.com/cards/en/TEF/212,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_212_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/TEF/TEF_212_R_EN_LG.png
PAF,227,en,https://limitlesstcg.com/cards/en/PAF/227,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_227_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_227_R_EN_LG.png
PAF,228,en,https://limitlesstcg.com/cards/en/PAF/228,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_228_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_228_R_EN_LG.png
PAF,229,en,https://limitlesstcg.com/cards/en/PAF/229,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_229_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_229_R_EN_LG.png
PAF,230,en,https://limitlesstcg.com/cards/en/PAF/230,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_230_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_230_R_EN_LG.png
PAF,231,en,https://limitlesstcg.com/cards/en/PAF/231,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_231_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_231_R_EN_LG.png
PAF,235,en,https://limitlesstcg.com/cards/en/PAF/235,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_235_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_235_R_EN_LG.png
PAF,236,en,https://limitlesstcg.com/cards/en/PAF/236,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_236_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_236_R_EN_LG.png
PAF,237,en,https://limitlesstcg.com/cards/en/PAF/237,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_237_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_237_R_EN_LG.png
PAF,238,en,https://limitlesstcg.com/cards/en/PAF/238,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_238_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_238_R_EN_LG.png
PAF,239,en,https://limitlesstcg.com/cards/en/PAF/239,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_239_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAF/PAF_239_R_EN_LG.png
PAR,235,en,https://limitlesstcg.com/cards/en/PAR/235,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_235_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_235_R_EN_LG.png
PAR,236,en,https://limitlesstcg.com/cards/en/PAR/236,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_236_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_236_R_EN_LG.png
PAR,237,en,https://limitlesstcg.com/cards/en/PAR/237,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_237_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_237_R_EN_LG.png
PAR,238,en,https://limitlesstcg.com/cards/en/PAR/238,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_238_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_238_R_EN_LG.png
PAR,239,en,https://limitlesstcg.com/cards/en/PAR/239,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_239_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_239_R_EN_LG.png
PAR,240,en,https://limitlesstcg.com/cards/en/PAR/240,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_240_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_240_R_EN_LG.png
PAR,241,en,https://limitlesstcg.com/cards/en/PAR/241,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_241_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_241_R_EN_LG.png
PAR,242,en,https://limitlesstcg.com/cards/en/PAR/242,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_242_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_242_R_EN_LG.png
PAR,243,en,https://limitlesstcg.com/cards/en/PAR/243,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_243_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_243_R_EN_LG.png
PAR,244,en,https://limitlesstcg.com/cards/en/PAR/244,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_244_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_244_R_EN_LG.png
PAR,254,en,https://limitlesstcg.com/cards/en/PAR/254,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_254_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_254_R_EN_LG.png
PAR,255,en,https://limitlesstcg.com/cards/en/PAR/255,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_255_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_255_R_EN_LG.png
PAR,256,en,https://limitlesstcg.com/cards/en/PAR/256,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_256_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_256_R_EN_LG.png
PAR,257,en,https://limitlesstcg.com/cards/en/PAR/257,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_257_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_257_R_EN_LG.png
PAR,258,en,https://limitlesstcg.com/cards/en/PAR/258,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_258_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_258_R_EN_LG.png
PAR,259,en,https://limitlesstcg.com/cards/en/PAR/259,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_259_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAR/PAR_259_R_EN_LG.png
MEW,194,en,https://limitlesstcg.com/cards/en/MEW/194,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_194_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_194_R_EN_LG.png
MEW,195,en,https://limitlesstcg.com/cards/en/MEW/195,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_195_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_195_R_EN_LG.png
MEW,196,en,https://limitlesstcg.com/cards/en/MEW/196,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_196_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_196_R_EN_LG.png
MEW,197,en,https://limitlesstcg.com/cards/en/MEW/197,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_197_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_197_R_EN_LG.png
MEW,203,en,https://limitlesstcg.com/cards/en/MEW/203,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_203_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_203_R_EN_LG.png
MEW,204,en,https://limitlesstcg.com/cards/en/MEW/204,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_204_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/MEW/MEW_204_R_EN_LG.png
OBF,218,en,https://limitlesstcg.com/cards/en/OBF/218,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_218_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_218_R_EN_LG.png
OBF,219,en,https://limitlesstcg.com/cards/en/OBF/219,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_219_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_219_R_EN_LG.png
OBF,220,en,https://limitlesstcg.com/cards/en/OBF/220,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_220_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_220_R_EN_LG.png
OBF,221,en,https://limitlesstcg.com/cards/en/OBF/221,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_221_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_221_R_EN_LG.png
OBF,226,en,https://limitlesstcg.com/cards/en/OBF/226,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_226_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_226_R_EN_LG.png
OBF,227,en,https://limitlesstcg.com/cards/en/OBF/227,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_227_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/OBF/OBF_227_R_EN_LG.png
PAL,248,en,https://limitlesstcg.com/cards/en/PAL/248,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_248_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_248_R_EN_LG.png
PAL,249,en,https://limitlesstcg.com/cards/en/PAL/249,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_249_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_249_R_EN_LG.png
PAL,250,en,https://limitlesstcg.com/cards/en/PAL/250,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_250_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_250_R_EN_LG.png
PAL,251,en,https://limitlesstcg.com/cards/en/PAL/251,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_251_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_251_R_EN_LG.png
PAL,252,en,https://limitlesstcg.com/cards/en/PAL/252,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_252_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_252_R_EN_LG.png
PAL,253,en,https://limitlesstcg.com/cards/en/PAL/253,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_253_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_253_R_EN_LG.png
PAL,254,en,https://limitlesstcg.com/cards/en/PAL/254,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_254_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_254_R_EN_LG.png
PAL,255,en,https://limitlesstcg.com/cards/en/PAL/255,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_255_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_255_R_EN_LG.png
PAL,265,en,https://limitlesstcg.com/cards/en/PAL/265,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_265_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_265_R_EN_LG.png
PAL,266,en,https://limitlesstcg.com/cards/en/PAL/266,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_266_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_266_R_EN_LG.png
PAL,267,en,https://limitlesstcg.com/cards/en/PAL/267,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_267_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_267_R_EN_LG.png
PAL,268,en,https://limitlesstcg.com/cards/en/PAL/268,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_268_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_268_R_EN_LG.png
PAL,269,en,https://limitlesstcg.com/cards/en/PAL/269,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_269_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_269_R_EN_LG.png
PAL,270,en,https://limitlesstcg.com/cards/en/PAL/270,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_270_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/PAL/PAL_270_R_EN_LG.png
SVI,235,en,https://limitlesstcg.com/cards/en/SVI/235,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_235_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_235_R_EN_LG.png
SVI,236,en,https://limitlesstcg.com/cards/en/SVI/236,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_236_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_236_R_EN_LG.png
SVI,237,en,https://limitlesstcg.com/cards/en/SVI/237,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_237_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_237_R_EN_LG.png
SVI,238,en,https://limitlesstcg.com/cards/en/SVI/238,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_238_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_238_R_EN_LG.png
SVI,239,en,https://limitlesstcg.com/cards/en/SVI/239,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_239_R_EN_SM.png,https://limitlesstcg.nyc3.cdn.digitaloceanspaces.com/tpci/SVI/SVI_239_R_EN_LG.png
